Call_ID,Timestamp,Agent_ID,Team,Supervisor_ID,IVR_Path,Duration,Resolved,Transferred,Customer_Utterance,Customer_ID,Sentiment,Escalation,Bot_Failure_Reason
C0203,2025-04-24 14:30:50.426158,A108,Team_4,S11,Start>Sales,831,False,False,I want to talk to a human,CUST5947,neutral,True,complex_request
C0204,2025-04-01 18:00:20.594087,A120,Team_3,S11,Start>Billing>Agent,743,True,True,Can I cancel my service?,CUST6026,positive,False,
C0205,2025-04-14 23:45:35.121115,A120,Team_3,S12,Start>TechSupport,284,True,False,Can I cancel my service?,CUST3509,neutral,False,ambiguous_query
C0206,2025-04-25 11:12:49.274842,A122,Team_5,S13,Start>Agent,881,True,True,I want to update my account details,CUST2341,neutral,False,
C0207,2025-04-18 05:07:45.790742,A129,Team_5,S10,Start>Billing>Agent,620,True,True,Where is my refund?,CUST9792,positive,False,
C0208,2025-04-24 08:26:08.341328,A103,Team_2,S14,Start>Sales,153,False,False,I need help with my bill,CUST8429,positive,False,ambiguous_query
C0209,2025-04-12 09:05:23.946382,A118,Team_1,S14,Start>Sales,748,False,False,I need help with my bill,CUST7487,positive,True,no_input
C0210,2025-04-16 20:19:58.563720,A118,Team_1,S10,Start>Sales>Agent,412,True,True,My service is down,CUST1987,negative,True,
C0211,2025-04-14 09:45:12.549094,A101,Team_3,S13,Start>Billing,847,True,False,How do I change my plan?,CUST7135,negative,False,ambiguous_query
C0212,2025-04-04 14:07:46.075579,A127,Team_4,S13,Start>TechSupport>Agent,759,True,True,I want to talk to a human,CUST2943,positive,False,
C0213,2025-04-24 06:23:55.111654,A123,Team_2,S10,Start>Billing>Agent,365,False,True,My service is down,CUST7948,neutral,True,
C0214,2025-04-14 21:06:11.261497,A114,Team_3,S11,Start>Account>Agent,253,True,True,I need help with my bill,CUST7868,neutral,True,
C0215,2025-04-19 14:41:44.325651,A106,Team_1,S10,Start>Billing>Agent,517,True,True,I want to update my account details,CUST1724,neutral,True,
C0216,2025-04-17 12:45:01.080368,A124,Team_1,S11,Start>Agent,356,True,True,Where is my refund?,CUST6224,neutral,False,
C0217,2025-04-27 15:11:45.238224,A109,Team_2,S14,Start>TechSupport,483,False,False,I can't log in,CUST1998,neutral,True,ambiguous_query
C0218,2025-04-04 06:13:31.517368,A117,Team_4,S10,Start>Account,718,False,False,My service is down,CUST6222,neutral,False,no_input
C0219,2025-04-25 01:01:33.322765,A109,Team_4,S11,Start>Agent,544,True,True,I want to update my account details,CUST5927,negative,True,
C0220,2025-04-24 09:12:50.705062,A129,Team_1,S14,Start>Sales>Agent,486,True,True,How do I change my plan?,CUST4978,positive,False,
C0221,2025-04-21 07:12:03.569867,A129,Team_4,S12,Start>TechSupport>Agent,608,True,True,I need help with my bill,CUST5398,positive,True,
C0222,2025-04-14 18:50:59.825048,A106,Team_5,S14,Start>TechSupport,550,True,False,I want to talk to a human,CUST5967,negative,True,no_input
C0223,2025-04-07 21:41:29.058262,A129,Team_2,S10,Start>Sales,308,True,False,How do I change my plan?,CUST4921,neutral,False,ambiguous_query
C0224,2025-04-22 11:28:32.801648,A114,Team_5,S12,Start>Account>Agent,327,False,True,My service is down,CUST9147,neutral,False,
C0225,2025-04-17 13:08:59.255156,A129,Team_2,S12,Start>Account,483,True,False,Where is my refund?,CUST4625,neutral,True,complex_request
C0226,2025-04-18 23:44:07.110417,A117,Team_5,S14,Start>Sales>Agent,362,True,True,I want to update my account details,CUST6404,positive,True,
C0227,2025-04-14 18:09:33.558606,A117,Team_3,S12,Start>Sales,800,False,False,Can I cancel my service?,CUST3756,neutral,False,no_input
C0228,2025-04-09 01:48:53.518243,A104,Team_5,S13,Start>Billing,615,True,False,My service is down,CUST1554,negative,True,no_match
C0229,2025-04-03 05:16:12.604827,A124,Team_1,S13,Start>Billing,705,True,False,My internet isn’t working,CUST3474,positive,False,complex_request
C0230,2025-04-18 02:37:52.557646,A101,Team_5,S14,Start>Sales,735,False,False,I need help with my bill,CUST1108,neutral,False,no_match
C0231,2025-04-29 22:31:17.804924,A100,Team_5,S12,Start>Agent,353,True,True,My service is down,CUST8054,negative,True,
C0232,2025-04-17 11:50:55.933273,A129,Team_1,S14,Start>Billing,306,True,False,Where is my refund?,CUST9625,positive,False,complex_request
C0233,2025-04-06 01:25:09.388714,A125,Team_4,S10,Start>Account,475,False,False,Where is my refund?,CUST4984,negative,True,complex_request
C0234,2025-04-24 01:54:28.353507,A121,Team_1,S10,Start>TechSupport>Agent,475,False,True,How do I change my plan?,CUST8798,positive,True,
C0235,2025-04-11 14:14:40.124261,A102,Team_4,S13,Start>Account,639,True,False,My service is down,CUST1697,positive,False,complex_request
C0236,2025-04-20 23:41:16.553151,A101,Team_1,S12,Start>Agent,637,True,True,What is this extra charge?,CUST6152,positive,True,
C0237,2025-04-09 15:16:47.878844,A124,Team_4,S10,Start>Account>Agent,226,True,True,Where is my refund?,CUST7375,neutral,False,
C0238,2025-04-01 17:23:42.214015,A124,Team_2,S10,Start>Agent,823,False,True,I need help with my bill,CUST2600,neutral,True,
C0239,2025-04-26 22:00:39.727486,A119,Team_5,S14,Start>Sales>Agent,852,False,True,I need help with my bill,CUST5478,neutral,False,
C0240,2025-04-05 18:39:43.823116,A107,Team_3,S14,Start>Sales>Agent,502,True,True,Where is my refund?,CUST7227,positive,False,
C0241,2025-04-10 18:56:20.013944,A122,Team_1,S10,Start>Account>Agent,217,False,True,What is this extra charge?,CUST7383,positive,True,
C0242,2025-04-05 21:06:54.116406,A100,Team_3,S13,Start>Account,839,False,False,My internet isn’t working,CUST3170,positive,False,ambiguous_query
C0243,2025-04-04 09:33:07.238295,A117,Team_5,S14,Start>Sales>Agent,165,True,True,My internet isn’t working,CUST6798,neutral,False,
C0244,2025-04-17 09:08:23.251192,A100,Team_3,S13,Start>Sales>Agent,857,True,True,My service is down,CUST4977,neutral,True,
C0245,2025-04-27 06:52:16.914829,A105,Team_2,S12,Start>Account>Agent,334,False,True,What is this extra charge?,CUST2036,positive,False,
C0246,2025-04-15 15:25:49.307609,A109,Team_4,S10,Start>Account,317,True,False,Can I cancel my service?,CUST4203,neutral,True,complex_request
C0247,2025-04-14 00:55:11.405842,A100,Team_4,S12,Start>Sales>Agent,883,False,True,Can I cancel my service?,CUST6484,neutral,True,
C0248,2025-04-23 13:30:44.165443,A110,Team_5,S11,Start>Sales,381,True,False,How do I change my plan?,CUST6228,positive,False,
C0249,2025-04-21 21:50:36.693337,A125,Team_2,S12,Start>Sales>Agent,347,False,True,I want to talk to a human,CUST2865,negative,True,
C0250,2025-04-04 22:02:10.942058,A121,Team_5,S10,Start>Sales,785,True,False,Can I cancel my service?,CUST5773,negative,True,ambiguous_query
C0251,2025-04-18 17:34:56.006072,A121,Team_4,S11,Start>Account>Agent,307,False,True,What is this extra charge?,CUST7932,neutral,True,
C0252,2025-04-11 21:31:58.515125,A119,Team_4,S14,Start>Sales>Agent,607,False,True,My service is down,CUST1602,neutral,False,
C0253,2025-04-24 09:27:58.070618,A103,Team_2,S12,Start>Billing,722,True,False,Where is my refund?,CUST7547,negative,False,ambiguous_query
C0254,2025-04-26 12:16:26.730599,A103,Team_1,S10,Start>Account>Agent,287,True,True,Can I cancel my service?,CUST7129,positive,True,
C0255,2025-04-11 00:18:07.993868,A100,Team_4,S10,Start>Account>Agent,485,True,True,My internet isn’t working,CUST3321,positive,False,
C0256,2025-04-03 11:56:44.411985,A125,Team_2,S14,Start>Sales,416,False,False,My internet isn’t working,CUST8178,neutral,False,complex_request
C0257,2025-04-11 13:19:26.440340,A102,Team_3,S10,Start>TechSupport>Agent,83,False,True,My internet isn’t working,CUST3692,negative,True,
C0258,2025-04-02 02:12:43.954088,A117,Team_2,S12,Start>Agent,496,False,True,I want to update my account details,CUST7636,neutral,True,
C0259,2025-04-30 05:01:10.527161,A112,Team_1,S14,Start>TechSupport,520,False,False,How do I change my plan?,CUST1072,neutral,True,complex_request
C0260,2025-04-27 18:50:36.132254,A124,Team_1,S14,Start>TechSupport>Agent,878,True,True,I want to talk to a human,CUST6340,positive,True,
C0261,2025-04-01 19:47:55.434439,A121,Team_4,S14,Start>Account,671,False,False,Where is my refund?,CUST7431,neutral,False,complex_request
C0262,2025-04-24 12:03:39.695007,A127,Team_4,S14,Start>Billing,893,False,False,Where is my refund?,CUST2388,neutral,False,no_match
C0263,2025-04-24 21:41:55.982952,A107,Team_3,S10,Start>Billing,442,True,False,My service is down,CUST7364,neutral,True,
C0264,2025-04-13 04:29:09.152111,A112,Team_4,S11,Start>Sales,710,True,False,My service is down,CUST3733,neutral,True,no_input
C0265,2025-04-24 16:21:21.767453,A110,Team_4,S14,Start>Billing>Agent,427,True,True,Can I cancel my service?,CUST3236,positive,False,
C0266,2025-04-26 01:14:21.118485,A113,Team_4,S13,Start>Sales,560,True,False,My internet isn’t working,CUST1505,neutral,True,complex_request
C0267,2025-04-30 01:08:28.974732,A101,Team_3,S11,Start>Agent,355,True,True,Can I cancel my service?,CUST9115,neutral,True,
C0268,2025-04-18 07:25:58.982923,A108,Team_5,S12,Start>Agent,834,True,True,Can I cancel my service?,CUST9951,positive,False,
C0269,2025-04-09 12:15:22.923800,A123,Team_2,S12,Start>Billing>Agent,520,False,True,I want to talk to a human,CUST2425,neutral,True,
C0270,2025-04-03 03:29:17.026535,A106,Team_5,S12,Start>Sales>Agent,229,True,True,I want to update my account details,CUST4390,negative,False,
C0271,2025-04-28 22:52:16.282837,A119,Team_5,S11,Start>Account,780,False,False,I can't log in,CUST5380,negative,True,no_input
C0272,2025-04-27 11:22:16.957306,A124,Team_4,S10,Start>Account>Agent,731,True,True,What is this extra charge?,CUST5090,positive,False,
C0273,2025-04-06 20:05:28.447206,A124,Team_4,S13,Start>Billing,651,False,False,How do I change my plan?,CUST7146,neutral,True,ambiguous_query
C0274,2025-04-17 17:44:01.491724,A116,Team_3,S12,Start>Sales,559,False,False,Where is my refund?,CUST1040,negative,True,ambiguous_query
C0275,2025-04-10 06:48:16.729175,A120,Team_3,S10,Start>Agent,467,True,True,How do I change my plan?,CUST4470,neutral,False,
C0276,2025-04-21 20:47:39.910729,A110,Team_5,S14,Start>Billing,639,False,False,I want to talk to a human,CUST1793,positive,False,no_match
C0277,2025-04-21 10:45:44.420306,A103,Team_2,S13,Start>Sales,60,False,False,I want to update my account details,CUST3161,negative,False,no_input
C0278,2025-04-06 12:14:42.149017,A127,Team_3,S10,Start>Account,316,True,False,I want to talk to a human,CUST3711,positive,False,no_input
C0279,2025-04-24 20:04:03.897656,A113,Team_1,S10,Start>Billing>Agent,278,False,True,My internet isn’t working,CUST3174,neutral,False,
C0280,2025-04-26 03:01:53.465441,A100,Team_3,S10,Start>Sales>Agent,770,True,True,Can I cancel my service?,CUST2160,positive,True,
C0281,2025-04-10 18:30:44.629570,A103,Team_3,S12,Start>Account>Agent,200,False,True,What is this extra charge?,CUST3340,positive,True,
C0282,2025-04-24 04:42:51.429030,A114,Team_3,S11,Start>Billing,481,False,False,I want to update my account details,CUST2420,negative,True,no_match
C0283,2025-04-30 21:37:45.156555,A118,Team_4,S12,Start>Sales>Agent,382,True,True,I want to update my account details,CUST5537,neutral,True,
C0284,2025-04-15 06:07:28.043919,A124,Team_1,S12,Start>TechSupport,590,True,False,How do I change my plan?,CUST5842,neutral,True,ambiguous_query
C0285,2025-04-11 11:32:09.694652,A112,Team_1,S11,Start>Sales,713,True,False,My service is down,CUST1197,negative,False,no_input
C0286,2025-04-15 13:56:33.203337,A112,Team_5,S13,Start>Account,619,True,False,Can I cancel my service?,CUST2195,positive,True,no_match
C0287,2025-04-24 03:56:59.688434,A108,Team_2,S10,Start>Billing>Agent,868,False,True,My service is down,CUST5693,neutral,False,
C0288,2025-04-26 07:13:32.676909,A122,Team_4,S10,Start>Agent,610,True,True,I can't log in,CUST2369,positive,True,
C0289,2025-04-05 14:13:47.312112,A117,Team_3,S13,Start>TechSupport>Agent,377,False,True,I want to update my account details,CUST1948,positive,False,
C0290,2025-04-09 21:05:23.675202,A114,Team_5,S14,Start>Billing>Agent,376,True,True,My internet isn’t working,CUST1207,neutral,True,
C0291,2025-04-27 19:00:07.785120,A115,Team_3,S14,Start>Agent,861,False,True,What is this extra charge?,CUST7092,positive,False,
C0292,2025-04-18 05:58:48.947243,A124,Team_1,S12,Start>Sales>Agent,338,True,True,I can't log in,CUST2262,neutral,False,
C0293,2025-04-01 18:25:39.991557,A115,Team_5,S11,Start>Account,221,False,False,My internet isn’t working,CUST2889,positive,True,no_match
C0294,2025-04-30 00:44:40.373002,A127,Team_1,S11,Start>Billing>Agent,543,False,True,How do I change my plan?,CUST3458,positive,True,
C0295,2025-04-27 16:37:31.793686,A107,Team_3,S11,Start>Sales>Agent,797,False,True,I can't log in,CUST2276,neutral,True,
C0296,2025-04-23 08:08:25.429862,A105,Team_2,S14,Start>Billing>Agent,470,True,True,Can I cancel my service?,CUST5625,neutral,False,
C0297,2025-04-05 19:58:35.753196,A102,Team_5,S13,Start>Billing>Agent,437,True,True,I can't log in,CUST5979,neutral,True,
C0298,2025-04-22 11:16:18.509175,A111,Team_5,S13,Start>TechSupport,810,True,False,What is this extra charge?,CUST1104,negative,True,no_input
C0299,2025-04-22 04:31:12.232053,A117,Team_3,S10,Start>Account,61,False,False,I can't log in,CUST2703,positive,True,ambiguous_query
C0300,2025-04-27 04:50:30.280940,A115,Team_1,S11,Start>Account>Agent,155,True,True,I want to update my account details,CUST9515,neutral,False,
C0301,2025-04-16 14:51:54.435322,A123,Team_1,S14,Start>TechSupport>Agent,577,True,True,How do I change my plan?,CUST2226,neutral,True,
C0302,2025-04-21 17:13:55.396872,A121,Team_2,S11,Start>Account>Agent,327,False,True,How do I change my plan?,CUST6345,positive,False,
C0303,2025-04-27 02:56:28.069528,A102,Team_2,S11,Start>TechSupport>Agent,219,True,True,What is this extra charge?,CUST8365,neutral,False,
C0304,2025-04-25 19:51:15.846849,A117,Team_3,S11,Start>Sales,375,False,False,I can't log in,CUST2964,positive,False,
C0305,2025-04-11 06:59:40.641272,A101,Team_2,S12,Start>Billing,153,True,False,I want to talk to a human,CUST7492,neutral,False,complex_request
C0306,2025-04-10 21:33:24.182759,A126,Team_2,S10,Start>Sales>Agent,523,True,True,My internet isn’t working,CUST8570,positive,True,
C0307,2025-04-12 03:25:03.191434,A100,Team_1,S11,Start>Billing,262,False,False,I want to talk to a human,CUST2376,neutral,False,no_match
C0308,2025-04-29 23:32:20.035968,A100,Team_1,S11,Start>Sales,888,True,False,My internet isn’t working,CUST6432,positive,False,no_match
C0309,2025-04-29 01:13:36.560546,A105,Team_5,S13,Start>Sales>Agent,568,True,True,How do I change my plan?,CUST7990,positive,True,
C0310,2025-04-30 07:52:07.067995,A108,Team_3,S13,Start>Billing,95,True,False,I can't log in,CUST9173,neutral,False,no_match
C0311,2025-04-28 22:08:40.763636,A102,Team_3,S13,Start>Billing,489,True,False,My service is down,CUST5082,neutral,True,ambiguous_query
C0312,2025-04-29 11:28:10.466225,A125,Team_3,S13,Start>Agent,860,False,True,I want to talk to a human,CUST9231,positive,False,
C0313,2025-04-29 13:57:49.664586,A100,Team_3,S14,Start>TechSupport,90,False,False,I need help with my bill,CUST8728,neutral,True,no_input
C0314,2025-04-03 01:42:28.791245,A103,Team_2,S11,Start>Account>Agent,606,True,True,I want to update my account details,CUST7363,positive,True,
C0315,2025-04-30 08:44:12.895706,A107,Team_5,S12,Start>Account,665,True,False,I want to talk to a human,CUST3328,neutral,True,ambiguous_query
C0316,2025-04-29 06:17:24.770689,A117,Team_3,S11,Start>Sales,98,True,False,I need help with my bill,CUST4811,neutral,True,
C0317,2025-04-30 15:29:24.896366,A115,Team_1,S12,Start>TechSupport,885,True,False,I want to talk to a human,CUST3907,negative,False,no_match
C0318,2025-04-04 21:54:28.812285,A100,Team_2,S14,Start>Billing,852,True,False,My service is down,CUST6978,negative,False,ambiguous_query
C0319,2025-04-16 23:47:29.404989,A118,Team_1,S12,Start>Account>Agent,390,True,True,What is this extra charge?,CUST8157,neutral,False,
C0320,2025-04-03 01:01:18.313353,A105,Team_5,S14,Start>Account,288,True,False,How do I change my plan?,CUST6026,neutral,False,no_input
C0321,2025-04-28 17:51:30.717256,A105,Team_1,S14,Start>Sales>Agent,849,True,True,What is this extra charge?,CUST6213,negative,True,
C0322,2025-04-16 10:41:24.674968,A129,Team_4,S11,Start>Account,823,True,False,I want to update my account details,CUST6682,negative,True,no_match
C0323,2025-04-19 22:21:27.839228,A126,Team_3,S13,Start>Billing>Agent,331,True,True,I want to update my account details,CUST2110,positive,True,
C0324,2025-04-28 13:16:09.091622,A101,Team_4,S13,Start>Sales>Agent,230,False,True,Can I cancel my service?,CUST7204,positive,False,
C0325,2025-04-16 15:49:14.537124,A126,Team_4,S14,Start>TechSupport,226,False,False,My internet isn’t working,CUST1547,positive,False,complex_request
C0326,2025-04-20 12:23:03.114276,A103,Team_1,S12,Start>Billing,444,True,False,My internet isn’t working,CUST9962,negative,True,complex_request
C0327,2025-04-07 08:51:21.511269,A119,Team_5,S13,Start>Billing>Agent,501,True,True,Where is my refund?,CUST8113,positive,True,
C0328,2025-04-30 10:58:01.472798,A106,Team_2,S13,Start>Agent,799,False,True,I can't log in,CUST5872,positive,True,
C0329,2025-04-24 00:07:45.837907,A118,Team_5,S13,Start>Billing,115,False,False,I need help with my bill,CUST8005,positive,False,no_input
C0330,2025-04-02 04:38:03.715221,A103,Team_1,S11,Start>Billing,713,False,False,My internet isn’t working,CUST8758,negative,False,ambiguous_query
C0331,2025-04-08 21:50:47.973480,A115,Team_4,S12,Start>TechSupport>Agent,717,False,True,What is this extra charge?,CUST7078,negative,False,
C0332,2025-04-21 06:22:47.476989,A114,Team_1,S12,Start>Sales,536,False,False,I want to update my account details,CUST5400,neutral,True,no_match
C0333,2025-04-26 21:20:27.352344,A102,Team_3,S14,Start>Sales>Agent,834,True,True,My service is down,CUST1999,negative,False,
C0334,2025-04-17 21:13:05.108406,A118,Team_2,S13,Start>Account>Agent,140,False,True,I need help with my bill,CUST9226,neutral,True,
C0335,2025-04-02 13:45:19.700790,A124,Team_4,S11,Start>Billing,276,True,False,What is this extra charge?,CUST1699,neutral,False,no_input
